model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
potion-base-32m,chrome,upper,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8::v4,0.859076,0.495196,0.36388,0.279166,b7895e80-f4d1-4648-bee0-4eb45a6f1fa8
potion-base-32m,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v0,0.703626,0.466297,0.237329,0.555316,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
potion-base-32m,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v1,0.791041,0.513153,0.277888,0.429209,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
potion-base-32m,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v2,0.650038,0.52764,0.122398,0.740881,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
potion-base-32m,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v3,0.758709,0.465577,0.293132,0.451498,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
potion-base-32m,chrome,upper,bb5e4c0d-f964-439c-97b6-bdb9747de3f4::v4,0.678112,0.402387,0.275725,0.538622,bb5e4c0d-f964-439c-97b6-bdb9747de3f4
potion-base-32m,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v0,0.929077,0.415351,0.513725,0.121309,c1fa57f3-c3db-4596-8f09-020701085416
potion-base-32m,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v1,0.920919,0.361451,0.559468,0.123845,c1fa57f3-c3db-4596-8f09-020701085416
potion-base-32m,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v2,0.98608,0.40051,0.58557,0.02322,c1fa57f3-c3db-4596-8f09-020701085416
potion-base-32m,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v3,0.950223,0.406386,0.543837,0.083854,c1fa57f3-c3db-4596-8f09-020701085416
potion-base-32m,chrome,upper,c1fa57f3-c3db-4596-8f09-020701085416::v4,0.916226,0.419421,0.496804,0.144294,c1fa57f3-c3db-4596-8f09-020701085416
potion-base-32m,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v0,0.943001,0.508971,0.434029,0.116082,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
potion-base-32m,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v1,0.852551,0.366094,0.486457,0.232605,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
potion-base-32m,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v2,0.877341,0.39811,0.479231,0.203789,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
potion-base-32m,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v3,0.945857,0.429061,0.516796,0.094831,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
potion-base-32m,chrome,upper,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825::v4,0.882454,0.397197,0.485256,0.195,cabb3bae-cccb-41bd-9f5d-0f3a9fecd825
potion-base-32m,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v0,0.951275,0.349606,0.601669,0.074916,da46d875-6b82-4681-9284-653b0c7ae241
potion-base-32m,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v1,0.890144,0.341158,0.548987,0.16674,da46d875-6b82-4681-9284-653b0c7ae241
potion-base-32m,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v2,0.875427,0.374332,0.501095,0.199104,da46d875-6b82-4681-9284-653b0c7ae241
potion-base-32m,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v3,0.900984,0.367034,0.533949,0.156433,da46d875-6b82-4681-9284-653b0c7ae241
potion-base-32m,chrome,upper,da46d875-6b82-4681-9284-653b0c7ae241::v4,0.925574,0.3382,0.587374,0.11246,da46d875-6b82-4681-9284-653b0c7ae241
potion-base-32m,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v0,0.905028,0.481608,0.42342,0.183205,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v1,0.862139,0.489049,0.37309,0.269812,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v2,0.811272,0.483375,0.327898,0.365309,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v3,0.896224,0.520171,0.376054,0.216277,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,chrome,upper,e1e75309-3ddb-4d09-92ec-de869c928143::v4,0.852045,0.48287,0.369175,0.286108,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v0,0.959914,0.331546,0.628368,0.059968,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
potion-base-32m,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v1,0.910083,0.33208,0.578003,0.134622,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
potion-base-32m,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v2,0.958531,0.339095,0.619436,0.062746,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
potion-base-32m,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v3,0.976581,0.36185,0.614731,0.036698,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
potion-base-32m,chrome,upper,f0b971a1-6831-4b9b-a50e-22a6e47f45ba::v4,0.929817,0.322253,0.607564,0.103553,f0b971a1-6831-4b9b-a50e-22a6e47f45ba
potion-base-32m,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v0,0.805764,0.358696,0.447068,0.302876,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
potion-base-32m,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v1,0.846369,0.340966,0.505403,0.233115,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
potion-base-32m,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v2,0.943333,0.315632,0.627701,0.082803,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
potion-base-32m,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v3,0.951544,0.358577,0.592967,0.075544,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
potion-base-32m,chrome,upper,f3b19d1e-2d48-44e9-b4e1-defcae1a0197::v4,0.902946,0.388147,0.514799,0.158623,f3b19d1e-2d48-44e9-b4e1-defcae1a0197
potion-base-32m,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v0,0.98066,0.261128,0.719532,0.026175,f5d96daf-83a8-4c86-9686-bada31fc66ab
potion-base-32m,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v1,0.983509,0.286017,0.697491,0.023098,f5d96daf-83a8-4c86-9686-bada31fc66ab
potion-base-32m,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v2,0.966972,0.254574,0.712398,0.044307,f5d96daf-83a8-4c86-9686-bada31fc66ab
potion-base-32m,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v3,0.971555,0.289085,0.68247,0.040012,f5d96daf-83a8-4c86-9686-bada31fc66ab
potion-base-32m,chrome,upper,f5d96daf-83a8-4c86-9686-bada31fc66ab::v4,0.985407,0.303568,0.681839,0.020954,f5d96daf-83a8-4c86-9686-bada31fc66ab
potion-base-32m,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v0,0.919891,0.498061,0.42183,0.159599,f79439ad-3ee8-4f99-a518-0eb60e5652b0
potion-base-32m,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v1,0.922909,0.483486,0.439423,0.149252,f79439ad-3ee8-4f99-a518-0eb60e5652b0
potion-base-32m,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v2,0.987696,0.476169,0.511527,0.023488,f79439ad-3ee8-4f99-a518-0eb60e5652b0
potion-base-32m,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v3,0.981452,0.465129,0.516322,0.034678,f79439ad-3ee8-4f99-a518-0eb60e5652b0
potion-base-32m,chrome,upper,f79439ad-3ee8-4f99-a518-0eb60e5652b0::v4,0.923181,0.480996,0.442185,0.148012,f79439ad-3ee8-4f99-a518-0eb60e5652b0
potion-base-32m,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v0,0.957815,0.43476,0.523055,0.074633,fc6d8143-9452-4171-9459-7f515143419a
potion-base-32m,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v1,0.961183,0.421482,0.539701,0.067098,fc6d8143-9452-4171-9459-7f515143419a
potion-base-32m,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v2,0.951732,0.394223,0.557509,0.079679,fc6d8143-9452-4171-9459-7f515143419a
potion-base-32m,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v3,0.953006,0.441364,0.511642,0.084123,fc6d8143-9452-4171-9459-7f515143419a
potion-base-32m,chrome,upper,fc6d8143-9452-4171-9459-7f515143419a::v4,0.971832,0.444554,0.527279,0.050712,fc6d8143-9452-4171-9459-7f515143419a
potion-base-32m,gimp,verdict,gimp_add_border_export,0.553495,0.524311,0.029183,0.93865,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_add_guide_50pct,0.391645,0.338291,0.053354,0.919369,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
potion-base-32m,gimp,verdict,gimp_add_layer_mask_black,0.541905,0.507746,0.034159,0.930607,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_alpha_channel_erase,0.389509,0.328385,0.061124,0.90899,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_brighten_photo,0.643204,0.599788,0.043416,0.891517,7a4deb26-d57d-4ea9-9a73-630f66a7b568
potion-base-32m,gimp,verdict,gimp_canvas_size_white_fill,0.570453,0.378962,0.191491,0.691659,d16c99dc-2a1e-46f2-b350-d97c86c85c15
potion-base-32m,gimp,verdict,gimp_channel_new_mask,0.281025,0.191818,0.089207,0.88962,b148e375-fe0b-4bec-90e7-38632b0d73c2
potion-base-32m,gimp,verdict,gimp_convert_webp,0.537147,0.497144,0.040003,0.920448,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_crop_square_512,0.5151,0.457579,0.057521,0.893956,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_curves_adjustment,0.348081,0.323996,0.024085,0.964372,f723c744-e62c-4ae6-98d1-750d3cd7d79d
potion-base-32m,gimp,verdict,gimp_drop_shadow_filter,0.50178,0.416508,0.085272,0.853859,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_export_gif,0.51667,0.465195,0.051475,0.903751,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,verdict,gimp_export_output_png,0.685805,0.544278,0.141527,0.689445,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,verdict,gimp_export_pdf,0.422184,0.350241,0.071943,0.889277,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,verdict,gimp_export_psd,0.607362,0.544931,0.062431,0.862809,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,verdict,gimp_export_tiff,0.450462,0.426324,0.024138,0.957923,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,verdict,gimp_flip_vertical,0.548602,0.377587,0.171015,0.725238,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
potion-base-32m,gimp,verdict,gimp_fuzzy_select_fill,0.317048,0.305711,0.011337,0.983671,fbb548ca-c2a6-4601-9204-e39a2efc507b
potion-base-32m,gimp,verdict,gimp_gaussian_blur_dialog,0.708182,0.30362,0.404561,0.41905,a746add2-cab0-4740-ac36-c3769d9bfb46
potion-base-32m,gimp,verdict,gimp_gradient_fill_canvas,0.379967,0.357112,0.022856,0.964449,fbb548ca-c2a6-4601-9204-e39a2efc507b
potion-base-32m,gimp,verdict,gimp_grayscale_mode,0.594132,0.578997,0.015134,0.964052,06ca5602-62ca-47f6-ad4f-da151cde54cc
potion-base-32m,gimp,verdict,gimp_group_layers,0.40337,0.303849,0.099522,0.85704,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_hide_right_docks,0.791535,0.437551,0.353984,0.370638,d52d6308-ec58-42b7-a2c9-de80e4837b2b
potion-base-32m,gimp,verdict,gimp_icon_theme_legacy,0.64897,0.54686,0.10211,0.774662,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,verdict,gimp_indexed_16_colors,0.483364,0.31576,0.167604,0.75505,fbb548ca-c2a6-4601-9204-e39a2efc507b
potion-base-32m,gimp,verdict,gimp_indexed_color_mode,0.748626,0.552787,0.195838,0.562091,045bf3ff-9077-4b86-b483-a1040a949cff
potion-base-32m,gimp,verdict,gimp_layer_blend_screen,0.468882,0.425456,0.043426,0.924417,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_layer_preview_large,0.337558,0.309912,0.027646,0.959939,06ca5602-62ca-47f6-ad4f-da151cde54cc
potion-base-32m,gimp,verdict,gimp_levels_adjustment,0.379945,0.314688,0.065258,0.904777,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,verdict,gimp_lower_contrast,0.436817,0.386124,0.050693,0.917421,f723c744-e62c-4ae6-98d1-750d3cd7d79d
potion-base-32m,gimp,verdict,gimp_merge_visible_clip,0.38675,0.381903,0.004846,0.992159,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_moon_top_left,0.593737,0.467606,0.126132,0.763086,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
potion-base-32m,gimp,verdict,gimp_new_layer_half_opacity,0.507059,0.374749,0.13231,0.788389,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_new_layer_multiply,0.427838,0.426772,0.001066,0.99814,b148e375-fe0b-4bec-90e7-38632b0d73c2
potion-base-32m,gimp,verdict,gimp_new_layer_name,0.705467,0.54325,0.162217,0.644845,b148e375-fe0b-4bec-90e7-38632b0d73c2
potion-base-32m,gimp,verdict,gimp_new_layer_white_fill,0.506262,0.454987,0.051275,0.905919,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_new_text_sale,0.409086,0.401571,0.007515,0.987442,e2dd0213-26db-4349-abe5-d5667bfd725c
potion-base-32m,gimp,verdict,gimp_path_new_outline,0.23568,0.227663,0.008018,0.989619,b148e375-fe0b-4bec-90e7-38632b0d73c2
potion-base-32m,gimp,verdict,gimp_pointer_crosshair,0.320092,0.30075,0.019342,0.972338,5ca86c6f-f317-49d8-b6a7-b527541caae8
potion-base-32m,gimp,verdict,gimp_posterize_effect,0.385317,0.356177,0.02914,0.95474,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_recent_files_20,0.459243,0.417603,0.041639,0.928504,dbbf4b99-2253-4b10-9274-45f246af2466
potion-base-32m,gimp,verdict,gimp_red_background_layer,0.700516,0.407596,0.29292,0.50554,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,verdict,gimp_reduce_saturation,0.578267,0.477654,0.100613,0.807383,554785e9-4523-4e7a-b8e1-8016f565f56a
potion-base-32m,gimp,verdict,gimp_resize_layer_256,0.736625,0.397615,0.339011,0.437219,d16c99dc-2a1e-46f2-b350-d97c86c85c15
potion-base-32m,gimp,verdict,gimp_rotate_90_export,0.516358,0.487738,0.028619,0.944132,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_save_project_xcf,0.516196,0.471467,0.044729,0.915371,dbbf4b99-2253-4b10-9274-45f246af2466
potion-base-32m,gimp,verdict,gimp_scale_image_800x600,0.561892,0.508142,0.05375,0.89072,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_scriptfu_export,0.533211,0.455658,0.077553,0.857529,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,verdict,gimp_selection_feather_25,0.393905,0.355134,0.038771,0.939877,d16c99dc-2a1e-46f2-b350-d97c86c85c15
potion-base-32m,gimp,verdict,gimp_selection_grow_10,0.413774,0.393454,0.02032,0.966499,d16c99dc-2a1e-46f2-b350-d97c86c85c15
potion-base-32m,gimp,verdict,gimp_text_box_right,0.720731,0.329192,0.391539,0.416317,e2dd0213-26db-4349-abe5-d5667bfd725c
potion-base-32m,gimp,verdict,gimp_theme_light,0.768671,0.549858,0.218813,0.513902,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,verdict,gimp_toggle_multi_window_mode,0.510132,0.497349,0.012783,0.974569,5ca86c6f-f317-49d8-b6a7-b527541caae8
potion-base-32m,gimp,verdict,gimp_undo_levels_50,0.60509,0.433856,0.171234,0.697543,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
potion-base-32m,gimp,verdict,gimp_white_background,0.482006,0.368973,0.113033,0.820875,2a729ded-3296-423d-aec4-7dd55ed5fbb3
potion-base-32m,gimp,lower,045bf3ff-9077-4b86-b483-a1040a949cff,0.507264,0.492152,0.015112,0.970244,dbbf4b99-2253-4b10-9274-45f246af2466
potion-base-32m,gimp,lower,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.441349,0.393263,0.048087,0.920745,fbb548ca-c2a6-4601-9204-e39a2efc507b
potion-base-32m,gimp,lower,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.43619,0.407496,0.028694,0.951572,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,lower,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.48453,0.478274,0.006257,0.988008,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,lower,38f48d40-764e-4e77-a7cf-51dfce880291,0.379783,0.346227,0.033556,0.948673,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,lower,554785e9-4523-4e7a-b8e1-8016f565f56a,0.532894,0.515693,0.017201,0.964483,7a4deb26-d57d-4ea9-9a73-630f66a7b568
potion-base-32m,gimp,lower,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.345819,0.27347,0.072349,0.900418,e2dd0213-26db-4349-abe5-d5667bfd725c
potion-base-32m,gimp,lower,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.650443,0.52744,0.123003,0.739709,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,lower,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.674652,0.650443,0.024209,0.930745,dbbf4b99-2253-4b10-9274-45f246af2466
potion-base-32m,gimp,lower,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.335018,0.3214,0.013617,0.979933,e2dd0213-26db-4349-abe5-d5667bfd725c
potion-base-32m,gimp,lower,734d6579-c07d-47a8-9ae2-13339795476b,0.43619,0.436083,0.000106,0.999811,2a729ded-3296-423d-aec4-7dd55ed5fbb3
potion-base-32m,gimp,lower,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.641831,0.49368,0.14815,0.707398,fbb548ca-c2a6-4601-9204-e39a2efc507b
potion-base-32m,gimp,lower,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.523908,0.46488,0.059028,0.889693,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,lower,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.889606,0.532894,0.356713,0.236335,e19bd559-633b-4b02-940f-d946248f088e
potion-base-32m,gimp,lower,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.272734,0.236068,0.036666,0.952003,2e6f678f-472d-4c55-99cc-8e7c5c402a71
potion-base-32m,gimp,lower,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.473166,0.385604,0.087562,0.857482,d16c99dc-2a1e-46f2-b350-d97c86c85c15
potion-base-32m,gimp,lower,a746add2-cab0-4740-ac36-c3769d9bfb46,0.300688,0.298713,0.001975,0.997183,d52d6308-ec58-42b7-a2c9-de80e4837b2b
potion-base-32m,gimp,lower,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.41211,0.402964,0.009145,0.984682,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
potion-base-32m,gimp,lower,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.473166,0.398125,0.075042,0.87532,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
potion-base-32m,gimp,lower,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.452152,0.442457,0.009695,0.982611,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,lower,dbbf4b99-2253-4b10-9274-45f246af2466,0.674652,0.52744,0.147212,0.688479,62f7fd55-0687-4a43-b6e1-3eda16fc6252
potion-base-32m,gimp,lower,e19bd559-633b-4b02-940f-d946248f088e,0.889606,0.479249,0.410357,0.21199,7a4deb26-d57d-4ea9-9a73-630f66a7b568
potion-base-32m,gimp,lower,e2dd0213-26db-4349-abe5-d5667bfd725c,0.436084,0.415475,0.020608,0.964744,734d6579-c07d-47a8-9ae2-13339795476b
potion-base-32m,gimp,lower,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.386546,0.381468,0.005077,0.991791,e2dd0213-26db-4349-abe5-d5667bfd725c
potion-base-32m,gimp,lower,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.508846,0.369893,0.138953,0.779478,554785e9-4523-4e7a-b8e1-8016f565f56a
potion-base-32m,gimp,lower,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.641831,0.515693,0.126138,0.73955,7767eef2-56a3-4cea-8c9f-48c070c7d65b
potion-base-32m,gimp,cross_floor,045bf3ff-9077-4b86-b483-a1040a949cff,0.430827,0.376535,0.054292,0.912919,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
potion-base-32m,gimp,cross_floor,06ca5602-62ca-47f6-ad4f-da151cde54cc,0.255941,0.254568,0.001373,0.998158,fba2c100-79e8-42df-ae74-b592418d54f4
potion-base-32m,gimp,cross_floor,2a729ded-3296-423d-aec4-7dd55ed5fbb3,0.496114,0.338969,0.157144,0.762274,efcf0d81-0835-4880-b2fd-d866e8bc2294
potion-base-32m,gimp,cross_floor,2e6f678f-472d-4c55-99cc-8e7c5c402a71,0.455389,0.348781,0.106609,0.836294,cb130f0d-d36f-4302-9838-b3baf46139b6
potion-base-32m,gimp,cross_floor,38f48d40-764e-4e77-a7cf-51dfce880291,0.497803,0.471986,0.025817,0.951106,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
potion-base-32m,gimp,cross_floor,554785e9-4523-4e7a-b8e1-8016f565f56a,0.419845,0.38954,0.030306,0.950356,d06f0d4d-2cd5-4ede-8de9-598629438c6e
potion-base-32m,gimp,cross_floor,58d3eeeb-e9d0-499f-962e-fd0db2a744d8,0.336956,0.258126,0.07883,0.893742,8f080098-ddb1-424c-b438-4e96e5e4786e
potion-base-32m,gimp,cross_floor,5ca86c6f-f317-49d8-b6a7-b527541caae8,0.496526,0.476927,0.019599,0.962531,e1e75309-3ddb-4d09-92ec-de869c928143
potion-base-32m,gimp,cross_floor,62f7fd55-0687-4a43-b6e1-3eda16fc6252,0.51177,0.439842,0.071928,0.871594,fba2c100-79e8-42df-ae74-b592418d54f4
potion-base-32m,gimp,cross_floor,72f83cdc-bf76-4531-9a1b-eb893a13f8aa,0.281283,0.265345,0.015938,0.978306,cb130f0d-d36f-4302-9838-b3baf46139b6
potion-base-32m,gimp,cross_floor,734d6579-c07d-47a8-9ae2-13339795476b,0.395228,0.285789,0.109439,0.84677,d06f0d4d-2cd5-4ede-8de9-598629438c6e
potion-base-32m,gimp,cross_floor,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.492555,0.41194,0.080615,0.862914,d06f0d4d-2cd5-4ede-8de9-598629438c6e
potion-base-32m,gimp,cross_floor,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.536628,0.527611,0.009017,0.980913,fba2c100-79e8-42df-ae74-b592418d54f4
potion-base-32m,gimp,cross_floor,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.533703,0.529088,0.004615,0.9902,cb130f0d-d36f-4302-9838-b3baf46139b6
potion-base-32m,gimp,cross_floor,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.279313,0.263991,0.015322,0.979183,99146c54-4f37-4ab8-9327-5f3291665e1e
potion-base-32m,gimp,cross_floor,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.310102,0.300545,0.009558,0.986335,9195653c-f4aa-453d-aa95-787f6ccfaae9
potion-base-32m,gimp,cross_floor,a746add2-cab0-4740-ac36-c3769d9bfb46,0.374213,0.314659,0.059554,0.913103,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
potion-base-32m,gimp,cross_floor,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.289522,0.264445,0.025077,0.965907,2ae9ba84-3a0d-4d4c-8338-3a1478dc5fe3
potion-base-32m,gimp,cross_floor,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.363334,0.33772,0.025614,0.961324,cb130f0d-d36f-4302-9838-b3baf46139b6
potion-base-32m,gimp,cross_floor,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.407704,0.374189,0.033515,0.946446,215dfd39-f493-4bc3-a027-8a97d72c61bf
potion-base-32m,gimp,cross_floor,dbbf4b99-2253-4b10-9274-45f246af2466,0.484194,0.463941,0.020253,0.962218,8f080098-ddb1-424c-b438-4e96e5e4786e
potion-base-32m,gimp,cross_floor,e19bd559-633b-4b02-940f-d946248f088e,0.516527,0.515704,0.000823,0.998302,d06f0d4d-2cd5-4ede-8de9-598629438c6e
potion-base-32m,gimp,cross_floor,e2dd0213-26db-4349-abe5-d5667bfd725c,0.351233,0.321272,0.029961,0.955857,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,gimp,cross_floor,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.320245,0.262181,0.058064,0.921303,efcf0d81-0835-4880-b2fd-d866e8bc2294
potion-base-32m,gimp,cross_floor,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.399825,0.372322,0.027503,0.956183,93eabf48-6a27-4cb6-b963-7d5fe1e0d3a9
potion-base-32m,gimp,cross_floor,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.467651,0.299112,0.168539,0.759535,d06f0d4d-2cd5-4ede-8de9-598629438c6e
potion-base-32m,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v0,0.914019,0.627257,0.286762,0.230672,045bf3ff-9077-4b86-b483-a1040a949cff
potion-base-32m,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v1,0.956712,0.470282,0.48643,0.081719,045bf3ff-9077-4b86-b483-a1040a949cff
potion-base-32m,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v2,0.861833,0.497491,0.364342,0.274955,045bf3ff-9077-4b86-b483-a1040a949cff
potion-base-32m,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v3,0.897482,0.481348,0.416134,0.197663,045bf3ff-9077-4b86-b483-a1040a949cff
